,Unnamed: 0,"(theta0, omega0)",converged to,closest fp,stability,success,theta0,omega0,converged to with reg,closest fp with reg,stability with reg,success reg
99,0,"(161.4848492276387, -2.974206901517573)","(0.0001808270753826946, -0.0025012590922415257)","(0.0, 0.0)",unstable,False,161.4848492276387,-2.974206901517573,"(0.0020657493732869625, -0.001263309270143509)","(0.0, 0.0)",unstable,False
100,0,"(182.17241641539817, -4.578126161040493)","(-0.0034446814097464085, -0.0017745792865753174)","(0.0, 0.0)",unstable,False,182.17241641539817,-4.578126161040493,"(0.0033222853671759367, 0.004545541945844889)","(0.0, 0.0)",unstable,False
101,0,"(297.00023640094764, 5.655793673053794)","(0.005701206624507904, 0.012078636325895786)","(0.0, 0.0)",unstable,False,297.00023640094764,5.655793673053794,"(0.005063192453235388, 0.010382423177361488)","(0.0, 0.0)",unstable,False
102,0,"(208.34256738394922, 1.9792014810531777)","(0.004923111293464899, 0.001172238844446838)","(0.0, 0.0)",unstable,False,208.34256738394922,1.9792014810531777,"(-0.0023457915522158146, -0.012867485173046589)","(0.0, 0.0)",unstable,False
103,0,"(140.77439427408743, -5.339524374124885)","(0.0038799166213721037, -0.0004050036077387631)","(0.0, 0.0)",unstable,False,140.77439427408743,-5.339524374124885,"(0.003617599606513977, 0.01496928185224533)","(0.0, 0.0)",unstable,False
104,0,"(119.79620090860232, -5.8236677045760405)","(-0.0021290809381753206, -5.371986117097549e-05)","(0.0, 0.0)",unstable,False,119.79620090860232,-5.8236677045760405,"(-0.0007422983762808144, -0.001637668116018176)","(0.0, 0.0)",unstable,False
105,0,"(300.76260778104614, -0.10702064884347745)","(-0.005316774360835552, -0.010891505517065525)","(0.0, 0.0)",unstable,False,300.76260778104614,-0.10702064884347745,"(0.0058394670486450195, 0.00785834901034832)","(0.0, 0.0)",unstable,False
106,0,"(23.21862491690473, -8.802578794270179)","(-0.0024143140763044357, 0.0003744965943042189)","(0.0, 0.0)",unstable,False,23.21862491690473,-8.802578794270179,"(0.008707073517143726, 0.018710630014538765)","(0.0, 0.0)",unstable,False
107,0,"(341.7673694019433, -18.107628011081513)","(0.0031886703800410032, 0.0010617505759000778)","(0.0, 0.0)",unstable,False,341.7673694019433,-18.107628011081513,"(0.00011213123798370361, 0.002823441056534648)","(0.0, 0.0)",unstable,False
108,0,"(254.09670640458927, -15.581242490470062)","(-0.007085837423801422, -0.005450538359582424)","(0.0, 0.0)",unstable,False,254.09670640458927,-15.581242490470062,"(-0.003747807117179036, -0.01004776917397976)","(0.0, 0.0)",unstable,False
109,0,"(191.3896991014339, -2.0179008708346444)","(0.0020185126923024654, -0.0012538885930553079)","(0.0, 0.0)",unstable,False,191.3896991014339,-2.0179008708346444,"(0.008528538048267365, 0.013661010190844536)","(0.0, 0.0)",unstable,False
110,0,"(261.0453177078583, -1.5721233842010442)","(-0.004114694893360138, 0.004967546556144953)","(0.0, 0.0)",unstable,False,261.0453177078583,-1.5721233842010442,"(-0.0006368771428242326, -0.005375359673053026)","(0.0, 0.0)",unstable,False
